"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение списка избранного для аутентифицированного пользователя.","35","Тест успешного получения списка избранного","tests.user","Tue Apr 22 18:51:37 GMT 2025","passed","Tue Apr 22 18:51:37 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","109","Тест успешной авторизации пользователя","tests.auth","Tue Apr 22 18:51:35 GMT 2025","passed","Tue Apr 22 18:51:35 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","37","Тест получения списка избранного без аутентификации","tests.user","Tue Apr 22 18:51:37 GMT 2025","passed","Tue Apr 22 18:51:37 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","39","Тест успешного добавления запроса в избранное","tests.user","Tue Apr 22 18:51:38 GMT 2025","failed","Tue Apr 22 18:51:38 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","76","Тест неуспешного входа: Отсутствует поле password","tests.auth","Tue Apr 22 18:51:35 GMT 2025","failed","Tue Apr 22 18:51:35 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","44","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 22 18:51:38 GMT 2025","failed","Tue Apr 22 18:51:38 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","42","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Tue Apr 22 18:51:35 GMT 2025","passed","Tue Apr 22 18:51:35 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","78","Тест успешного получения деталей существующего запроса","tests.request","Tue Apr 22 18:51:36 GMT 2025","failed","Tue Apr 22 18:51:36 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","66","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Tue Apr 22 18:51:36 GMT 2025","passed","Tue Apr 22 18:51:36 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем возможность внести вклад в существующий запрос.","56","Тест успешного внесения вклада в существующий запрос","tests.request","Tue Apr 22 18:51:37 GMT 2025","failed","Tue Apr 22 18:51:37 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","55","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 22 18:51:37 GMT 2025","failed","Tue Apr 22 18:51:37 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","56","Тест получения данных пользователя без аутентификации","tests.user","Tue Apr 22 18:51:37 GMT 2025","failed","Tue Apr 22 18:51:37 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","56","Тест получения деталей несуществующего запроса","tests.request","Tue Apr 22 18:51:36 GMT 2025","failed","Tue Apr 22 18:51:37 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","38","Тест успешного получения данных пользователя","tests.user","Tue Apr 22 18:51:37 GMT 2025","failed","Tue Apr 22 18:51:37 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue Apr 22 18:51:37 GMT 2025","skipped","Tue Apr 22 18:51:37 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","63","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Tue Apr 22 18:51:36 GMT 2025","passed","Tue Apr 22 18:51:36 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","66","Тест получения деталей запроса c некорректным ID","tests.request","Tue Apr 22 18:51:37 GMT 2025","failed","Tue Apr 22 18:51:37 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","58","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 22 18:51:36 GMT 2025","failed","Tue Apr 22 18:51:36 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
