"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","39","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 22 14:26:10 GMT 2025","failed","Tue Apr 22 14:26:10 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","52","Тест успешного получения списка избранного","tests.user","Tue Apr 22 14:26:10 GMT 2025","passed","Tue Apr 22 14:26:10 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","55","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue Apr 22 14:26:08 GMT 2025","failed","Tue Apr 22 14:26:08 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","53","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 22 14:26:10 GMT 2025","failed","Tue Apr 22 14:26:10 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","82","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Tue Apr 22 14:26:09 GMT 2025","passed","Tue Apr 22 14:26:09 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","70","Тест успешного получения списка всех запросов помощи","tests.request","Tue Apr 22 14:26:09 GMT 2025","failed","Tue Apr 22 14:26:09 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","157","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue Apr 22 14:26:07 GMT 2025","passed","Tue Apr 22 14:26:07 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","49","Тест получения данных пользователя без аутентификации","tests.user","Tue Apr 22 14:26:10 GMT 2025","failed","Tue Apr 22 14:26:10 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем возможность внести вклад в существующий запрос.","53","Тест успешного внесения вклада в существующий запрос","tests.request","Tue Apr 22 14:26:09 GMT 2025","failed","Tue Apr 22 14:26:09 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","61","Тест неуспешного входа: Отсутствует поле login","tests.auth","Tue Apr 22 14:26:07 GMT 2025","failed","Tue Apr 22 14:26:08 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","62","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Tue Apr 22 14:26:08 GMT 2025","passed","Tue Apr 22 14:26:08 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","67","Тест успешного получения данных пользователя","tests.user","Tue Apr 22 14:26:10 GMT 2025","failed","Tue Apr 22 14:26:10 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","89","Тест получения деталей запроса c некорректным ID","tests.request","Tue Apr 22 14:26:09 GMT 2025","failed","Tue Apr 22 14:26:09 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","38","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Tue Apr 22 14:26:07 GMT 2025","passed","Tue Apr 22 14:26:07 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","57","Тест получения деталей несуществующего запроса","tests.request","Tue Apr 22 14:26:09 GMT 2025","failed","Tue Apr 22 14:26:09 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","63","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 22 14:26:08 GMT 2025","failed","Tue Apr 22 14:26:08 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","101","Тест успешной авторизации пользователя (c моком)","tests.auth","Tue Apr 22 14:26:08 GMT 2025","passed","Tue Apr 22 14:26:08 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue Apr 22 14:26:10 GMT 2025","skipped","Tue Apr 22 14:26:10 GMT 2025","TestUserAPI","test_user_api","",""
