"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","42","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 22 18:38:20 GMT 2025","failed","Tue Apr 22 18:38:20 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","68","Тест неуспешного входа: Отсутствует поле password","tests.auth","Tue Apr 22 18:38:17 GMT 2025","failed","Tue Apr 22 18:38:17 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue Apr 22 18:38:19 GMT 2025","skipped","Tue Apr 22 18:38:19 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","58","Тест получения деталей запроса c некорректным ID","tests.request","Tue Apr 22 18:38:19 GMT 2025","failed","Tue Apr 22 18:38:19 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","60","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 22 18:38:19 GMT 2025","failed","Tue Apr 22 18:38:19 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","45","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Tue Apr 22 18:38:16 GMT 2025","passed","Tue Apr 22 18:38:16 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","185","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Tue Apr 22 18:38:16 GMT 2025","passed","Tue Apr 22 18:38:16 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","125","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue Apr 22 18:38:17 GMT 2025","failed","Tue Apr 22 18:38:17 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","54","Тест успешного получения списка избранного","tests.user","Tue Apr 22 18:38:19 GMT 2025","passed","Tue Apr 22 18:38:19 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","23","Тест получения списка избранного без аутентификации","tests.user","Tue Apr 22 18:38:19 GMT 2025","passed","Tue Apr 22 18:38:19 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","54","Тест неуспешного входа: Отсутствует поле login","tests.auth","Tue Apr 22 18:38:17 GMT 2025","failed","Tue Apr 22 18:38:17 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","135","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Tue Apr 22 18:38:17 GMT 2025","passed","Tue Apr 22 18:38:18 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","113","Тест успешной авторизации пользователя (c моком)","tests.auth","Tue Apr 22 18:38:17 GMT 2025","passed","Tue Apr 22 18:38:17 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","59","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 22 18:38:17 GMT 2025","failed","Tue Apr 22 18:38:17 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","54","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue Apr 22 18:38:17 GMT 2025","failed","Tue Apr 22 18:38:17 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","117","Тест успешной авторизации пользователя","tests.auth","Tue Apr 22 18:38:17 GMT 2025","passed","Tue Apr 22 18:38:17 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
