"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка получения 401 при удалении из избранного без аутентификации.","4","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Tue May 06 09:53:15 GMT 2025","passed","Tue May 06 09:53:15 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","4","Тест неуспешного входа: Неверный пароль (c MockFactory)","tests.auth","Tue May 06 09:53:13 GMT 2025","passed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение и валидацию данных профиля при мокированном ответе API.","5","Тест успешного получения данных пользователя (c MockFactory)","tests.user","Tue May 06 09:53:14 GMT 2025","passed","Tue May 06 09:53:14 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверка получения 404 при вкладе в несуществующий запрос c моком.","4","Тест внесения вклада в несуществующий запрос (c MockFactory)","tests.request","Tue May 06 09:53:14 GMT 2025","passed","Tue May 06 09:53:14 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверка получения списка запросов c моком.","12","Тест успешного получения списка всех запросов (c MockFactory)","tests.request","Tue May 06 09:53:14 GMT 2025","passed","Tue May 06 09:53:14 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","3","Тест успешной авторизации пользователя (c MockFactory)","tests.auth","Tue May 06 09:53:13 GMT 2025","passed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","3","Тест неуспешного входа: Неверные логин и пароль (c MockFactory)","tests.auth","Tue May 06 09:53:13 GMT 2025","passed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","55","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue May 06 09:53:13 GMT 2025","failed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","54","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue May 06 09:53:13 GMT 2025","failed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения списка избранного c моком.","3","Тест успешного получения списка избранного (c MockFactory)","tests.user","Tue May 06 09:53:15 GMT 2025","passed","Tue May 06 09:53:15 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверка получения 401 при добавлении в избранное без аутентификации.","2","Тест добавления в избранное без аутентификации (c MockFactory)","tests.user","Tue May 06 09:53:15 GMT 2025","passed","Tue May 06 09:53:15 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","150","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue May 06 09:53:12 GMT 2025","passed","Tue May 06 09:53:12 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения 401 при запросе избранного без аутентификации.","2","Тест получения списка избранного без аутентификации (c MockFactory)","tests.user","Tue May 06 09:53:15 GMT 2025","passed","Tue May 06 09:53:15 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","39","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Tue May 06 09:53:13 GMT 2025","failed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","4","Тест неуспешного входа: Неверный логин (c MockFactory)","tests.auth","Tue May 06 09:53:13 GMT 2025","passed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","52","Тест получения деталей запроса c некорректным ID","tests.request","Tue May 06 09:53:14 GMT 2025","failed","Tue May 06 09:53:14 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue May 06 09:53:14 GMT 2025","skipped","Tue May 06 09:53:14 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","52","Тест успешного получения данных пользователя","tests.user","Tue May 06 09:53:14 GMT 2025","failed","Tue May 06 09:53:15 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка успешного удаления из избранного c моком.","5","Тест успешного удаления из избранного (c MockFactory)","tests.user","Tue May 06 09:53:15 GMT 2025","passed","Tue May 06 09:53:15 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","55","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue May 06 09:53:13 GMT 2025","failed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем ответ 500 при имитации серверной ошибки.","3","Тест серверной ошибки при авторизации (c MockFactory)","tests.auth","Tue May 06 09:53:13 GMT 2025","passed","Tue May 06 09:53:13 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверка получения 404 для несуществующего запроса c моком.","5","Тест получения деталей несуществующего запроса (c MockFactory)","tests.request","Tue May 06 09:53:14 GMT 2025","passed","Tue May 06 09:53:14 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","71","Тест удаления из избранного без аутентификации","tests.user","Tue May 06 09:53:15 GMT 2025","failed","Tue May 06 09:53:15 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","38","Тест успешного добавления запроса в избранное","tests.user","Tue May 06 09:53:16 GMT 2025","failed","Tue May 06 09:53:16 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","71","Тест удаления несуществующего ID из избранного","tests.user","Tue May 06 09:53:15 GMT 2025","failed","Tue May 06 09:53:15 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем обработку ответа 401 при мокированном ответе API.","3","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Tue May 06 09:53:15 GMT 2025","passed","Tue May 06 09:53:15 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
