"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","37","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Mon Apr 21 19:38:01 GMT 2025","passed","Mon Apr 21 19:38:01 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","51","Тест успешного получения деталей существующего запроса","tests.request","Mon Apr 21 19:38:03 GMT 2025","failed","Mon Apr 21 19:38:03 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","81","Тест неуспешного входа: Пустое тело запроса","tests.auth","Mon Apr 21 19:38:02 GMT 2025","failed","Mon Apr 21 19:38:02 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Mon Apr 21 19:38:04 GMT 2025","skipped","Mon Apr 21 19:38:04 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","179","Тест успешной авторизации пользователя (c моком)","tests.auth","Mon Apr 21 19:38:02 GMT 2025","passed","Mon Apr 21 19:38:02 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","41","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Mon Apr 21 19:38:01 GMT 2025","passed","Mon Apr 21 19:38:01 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","92","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Mon Apr 21 19:38:02 GMT 2025","passed","Mon Apr 21 19:38:02 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","74","Тест получения данных пользователя без аутентификации","tests.user","Mon Apr 21 19:38:04 GMT 2025","failed","Mon Apr 21 19:38:04 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","110","Тест успешной авторизации пользователя","tests.auth","Mon Apr 21 19:38:02 GMT 2025","passed","Mon Apr 21 19:38:02 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем возможность внести вклад в существующий запрос.","57","Тест успешного внесения вклада в существующий запрос","tests.request","Mon Apr 21 19:38:04 GMT 2025","failed","Mon Apr 21 19:38:04 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","54","Тест внесения вклада в несуществующий запрос","tests.request","Mon Apr 21 19:38:03 GMT 2025","failed","Mon Apr 21 19:38:04 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","86","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Mon Apr 21 19:38:02 GMT 2025","failed","Mon Apr 21 19:38:02 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","53","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Mon Apr 21 19:38:02 GMT 2025","failed","Mon Apr 21 19:38:02 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","53","Тест неуспешного входа: Отсутствует поле login","tests.auth","Mon Apr 21 19:38:01 GMT 2025","failed","Mon Apr 21 19:38:01 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","40","Тест удаления из избранного без аутентификации","tests.user","Mon Apr 21 19:38:04 GMT 2025","failed","Mon Apr 21 19:38:04 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","56","Тест получения деталей запроса c некорректным ID","tests.request","Mon Apr 21 19:38:03 GMT 2025","failed","Mon Apr 21 19:38:03 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","54","Тест успешного получения списка избранного","tests.user","Mon Apr 21 19:38:04 GMT 2025","passed","Mon Apr 21 19:38:04 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","80","Тест успешного получения данных пользователя","tests.user","Mon Apr 21 19:38:04 GMT 2025","failed","Mon Apr 21 19:38:04 GMT 2025","TestUserAPI","test_user_api","",""
