"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","54","Тест неуспешного входа: Отсутствует поле password","tests.auth","Tue Apr 22 05:04:25 GMT 2025","failed","Tue Apr 22 05:04:25 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","59","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Tue Apr 22 05:04:26 GMT 2025","passed","Tue Apr 22 05:04:26 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","64","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue Apr 22 05:04:26 GMT 2025","failed","Tue Apr 22 05:04:26 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","195","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Tue Apr 22 05:04:24 GMT 2025","passed","Tue Apr 22 05:04:25 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","154","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue Apr 22 05:04:24 GMT 2025","passed","Tue Apr 22 05:04:25 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","35","Тест получения списка избранного без аутентификации","tests.user","Tue Apr 22 05:04:27 GMT 2025","passed","Tue Apr 22 05:04:27 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","110","Тест успешной авторизации пользователя","tests.auth","Tue Apr 22 05:04:25 GMT 2025","passed","Tue Apr 22 05:04:25 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","53","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 22 05:04:25 GMT 2025","failed","Tue Apr 22 05:04:26 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","63","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Tue Apr 22 05:04:26 GMT 2025","passed","Tue Apr 22 05:04:26 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","41","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 22 05:04:28 GMT 2025","failed","Tue Apr 22 05:04:28 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","68","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue Apr 22 05:04:25 GMT 2025","failed","Tue Apr 22 05:04:26 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","51","Тест успешного получения деталей существующего запроса","tests.request","Tue Apr 22 05:04:26 GMT 2025","failed","Tue Apr 22 05:04:26 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","89","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Tue Apr 22 05:04:25 GMT 2025","passed","Tue Apr 22 05:04:26 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","48","Тест получения данных пользователя без аутентификации","tests.user","Tue Apr 22 05:04:27 GMT 2025","failed","Tue Apr 22 05:04:27 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","53","Тест получения деталей несуществующего запроса","tests.request","Tue Apr 22 05:04:26 GMT 2025","failed","Tue Apr 22 05:04:26 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","52","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Tue Apr 22 05:04:25 GMT 2025","failed","Tue Apr 22 05:04:25 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
