"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue Apr 22 04:50:12 GMT 2025","skipped","Tue Apr 22 04:50:12 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","66","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Tue Apr 22 04:50:10 GMT 2025","passed","Tue Apr 22 04:50:10 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","71","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 22 04:50:10 GMT 2025","failed","Tue Apr 22 04:50:10 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","40","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 22 04:50:12 GMT 2025","failed","Tue Apr 22 04:50:13 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","52","Тест получения деталей несуществующего запроса","tests.request","Tue Apr 22 04:50:11 GMT 2025","failed","Tue Apr 22 04:50:11 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","162","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue Apr 22 04:50:09 GMT 2025","passed","Tue Apr 22 04:50:09 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","60","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Tue Apr 22 04:50:10 GMT 2025","passed","Tue Apr 22 04:50:10 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","53","Тест успешного получения деталей существующего запроса","tests.request","Tue Apr 22 04:50:11 GMT 2025","failed","Tue Apr 22 04:50:11 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","51","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue Apr 22 04:50:10 GMT 2025","failed","Tue Apr 22 04:50:10 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","45","Тест успешного добавления запроса в избранное","tests.user","Tue Apr 22 04:50:13 GMT 2025","failed","Tue Apr 22 04:50:13 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","61","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 22 04:50:11 GMT 2025","failed","Tue Apr 22 04:50:11 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","39","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Tue Apr 22 04:50:09 GMT 2025","passed","Tue Apr 22 04:50:09 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","58","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Tue Apr 22 04:50:09 GMT 2025","failed","Tue Apr 22 04:50:10 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","59","Тест успешного получения данных пользователя","tests.user","Tue Apr 22 04:50:12 GMT 2025","failed","Tue Apr 22 04:50:12 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","52","Тест удаления из избранного без аутентификации","tests.user","Tue Apr 22 04:50:12 GMT 2025","failed","Tue Apr 22 04:50:12 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","98","Тест неуспешного входа: Отсутствует поле login","tests.auth","Tue Apr 22 04:50:09 GMT 2025","failed","Tue Apr 22 04:50:10 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","53","Тест получения данных пользователя без аутентификации","tests.user","Tue Apr 22 04:50:12 GMT 2025","failed","Tue Apr 22 04:50:12 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","47","Тест успешного получения списка избранного","tests.user","Tue Apr 22 04:50:12 GMT 2025","passed","Tue Apr 22 04:50:12 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
