"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка обработки 500 ошибки при получении списка запросов.","2","Тест ошибки сервера при получении списка запросов (c MockFactory)","tests.request","Thu Sep 18 21:40:43 GMT 2025","passed","Thu Sep 18 21:40:43 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","48","Тест получения данных пользователя без аутентификации","tests.user","Thu Sep 18 21:40:44 GMT 2025","failed","Thu Sep 18 21:40:44 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","15","Тест внесения вклада в несуществующий запрос","tests.request","Thu Sep 18 21:40:43 GMT 2025","failed","Thu Sep 18 21:40:43 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка получения списка избранного c моком.","2","Тест успешного получения списка избранного (c MockFactory)","tests.user","Thu Sep 18 21:40:44 GMT 2025","passed","Thu Sep 18 21:40:44 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","23","Тест успешного получения данных пользователя","tests.user","Thu Sep 18 21:40:44 GMT 2025","failed","Thu Sep 18 21:40:44 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка получения 401 при добавлении в избранное без аутентификации.","3","Тест добавления в избранное без аутентификации (c MockFactory)","tests.user","Thu Sep 18 21:40:44 GMT 2025","passed","Thu Sep 18 21:40:44 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","19","Тест удаления несуществующего ID из избранного","tests.user","Thu Sep 18 21:40:44 GMT 2025","failed","Thu Sep 18 21:40:44 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","82","Тест успешной авторизации пользователя","tests.auth","Thu Sep 18 21:40:43 GMT 2025","passed","Thu Sep 18 21:40:43 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем возможность внести вклад в существующий запрос.","21","Тест успешного внесения вклада в существующий запрос","tests.request","Thu Sep 18 21:40:43 GMT 2025","failed","Thu Sep 18 21:40:43 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка получения 401 при удалении из избранного без аутентификации.","5","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Thu Sep 18 21:40:44 GMT 2025","passed","Thu Sep 18 21:40:44 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","120","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Thu Sep 18 21:40:42 GMT 2025","passed","Thu Sep 18 21:40:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка успешного удаления из избранного c моком.","3","Тест успешного удаления из избранного (c MockFactory)","tests.user","Thu Sep 18 21:40:44 GMT 2025","passed","Thu Sep 18 21:40:44 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверка добавления в избранное c моком.","3","Тест успешного добавления в избранное (c MockFactory)","tests.user","Thu Sep 18 21:40:44 GMT 2025","passed","Thu Sep 18 21:40:44 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","16","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Thu Sep 18 21:40:43 GMT 2025","failed","Thu Sep 18 21:40:43 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка удаления несуществующего ID c моком 400.","3","Тест удаления несуществующего ID из избранного (c MockFactory)","tests.user","Thu Sep 18 21:40:44 GMT 2025","passed","Thu Sep 18 21:40:44 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверка получения деталей существующего запроса c моком.","3","Тест успешного получения деталей существующего запроса (c MockFactory)","tests.request","Thu Sep 18 21:40:43 GMT 2025","passed","Thu Sep 18 21:40:43 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","3","Тест неуспешного входа: Неверный пароль (c MockFactory)","tests.auth","Thu Sep 18 21:40:43 GMT 2025","passed","Thu Sep 18 21:40:43 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","25","Тест успешного получения списка всех запросов помощи","tests.request","Thu Sep 18 21:40:43 GMT 2025","failed","Thu Sep 18 21:40:43 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","3","Тест неуспешного входа: Неверный логин (c MockFactory)","tests.auth","Thu Sep 18 21:40:43 GMT 2025","passed","Thu Sep 18 21:40:43 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","5","Тест неуспешного входа: Неверные логин и пароль (c MockFactory)","tests.auth","Thu Sep 18 21:40:43 GMT 2025","passed","Thu Sep 18 21:40:43 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем обработку ответа 401 при мокированном ответе API.","2","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Thu Sep 18 21:40:44 GMT 2025","passed","Thu Sep 18 21:40:44 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","22","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Thu Sep 18 21:40:43 GMT 2025","failed","Thu Sep 18 21:40:43 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения 404 для несуществующего запроса c моком.","3","Тест получения деталей несуществующего запроса (c MockFactory)","tests.request","Thu Sep 18 21:40:43 GMT 2025","passed","Thu Sep 18 21:40:43 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","18","Тест получения деталей запроса c некорректным ID","tests.request","Thu Sep 18 21:40:43 GMT 2025","failed","Thu Sep 18 21:40:43 GMT 2025","TestRequestAPI","test_request_api","",""
