"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка добавления в избранное c моком.","5","Тест успешного добавления в избранное (c MockFactory)","tests.user","Tue May 06 10:02:39 GMT 2025","passed","Tue May 06 10:02:39 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","98","Тест получения деталей несуществующего запроса","tests.request","Tue May 06 10:02:39 GMT 2025","failed","Tue May 06 10:02:39 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка удаления несуществующего ID c моком 400.","3","Тест удаления несуществующего ID из избранного (c MockFactory)","tests.user","Tue May 06 10:02:39 GMT 2025","passed","Tue May 06 10:02:39 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","52","Тест получения данных пользователя без аутентификации","tests.user","Tue May 06 10:02:39 GMT 2025","failed","Tue May 06 10:02:39 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка обработки 500 ошибки при получении списка запросов.","3","Тест ошибки сервера при получении списка запросов (c MockFactory)","tests.request","Tue May 06 10:02:38 GMT 2025","passed","Tue May 06 10:02:38 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","60","Тест успешного получения списка избранного","tests.user","Tue May 06 10:02:39 GMT 2025","passed","Tue May 06 10:02:39 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","3","Тест успешной авторизации пользователя (c MockFactory)","tests.auth","Tue May 06 10:02:38 GMT 2025","passed","Tue May 06 10:02:38 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","66","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue May 06 10:02:37 GMT 2025","failed","Tue May 06 10:02:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","3","Тест неуспешного входа: Неверные логин и пароль (c MockFactory)","tests.auth","Tue May 06 10:02:37 GMT 2025","passed","Tue May 06 10:02:37 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверка получения деталей существующего запроса c моком.","4","Тест успешного получения деталей существующего запроса (c MockFactory)","tests.request","Tue May 06 10:02:38 GMT 2025","passed","Tue May 06 10:02:38 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","79","Тест успешного получения списка всех запросов помощи","tests.request","Tue May 06 10:02:37 GMT 2025","failed","Tue May 06 10:02:37 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","166","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue May 06 10:02:36 GMT 2025","passed","Tue May 06 10:02:37 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue May 06 10:02:39 GMT 2025","skipped","Tue May 06 10:02:39 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка получения 401 при удалении из избранного без аутентификации.","4","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Tue May 06 10:02:39 GMT 2025","passed","Tue May 06 10:02:39 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем возможность внести вклад в существующий запрос.","57","Тест успешного внесения вклада в существующий запрос","tests.request","Tue May 06 10:02:38 GMT 2025","failed","Tue May 06 10:02:39 GMT 2025","TestRequestAPI","test_request_api","",""
