"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение списка избранного для аутентифицированного пользователя.","20","Тест успешного получения списка избранного","tests.user","Sat Aug 16 19:38:41 GMT 2025","passed","Sat Aug 16 19:38:41 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Sat Aug 16 19:38:40 GMT 2025","skipped","Sat Aug 16 19:38:40 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","20","Тест неуспешного входа: Отсутствует поле login","tests.auth","Sat Aug 16 19:38:39 GMT 2025","failed","Sat Aug 16 19:38:39 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем возможность внести вклад в существующий запрос.","19","Тест успешного внесения вклада в существующий запрос","tests.request","Sat Aug 16 19:38:40 GMT 2025","failed","Sat Aug 16 19:38:40 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка обработки 500 ошибки при получении списка запросов.","4","Тест ошибки сервера при получении списка запросов (c MockFactory)","tests.request","Sat Aug 16 19:38:40 GMT 2025","passed","Sat Aug 16 19:38:40 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","22","Тест неуспешного входа: Отсутствует поле password","tests.auth","Sat Aug 16 19:38:40 GMT 2025","failed","Sat Aug 16 19:38:40 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения списка избранного c моком.","3","Тест успешного получения списка избранного (c MockFactory)","tests.user","Sat Aug 16 19:38:41 GMT 2025","passed","Sat Aug 16 19:38:41 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","27","Тест внесения вклада в несуществующий запрос","tests.request","Sat Aug 16 19:38:40 GMT 2025","failed","Sat Aug 16 19:38:40 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение и валидацию данных профиля при мокированном ответе API.","4","Тест успешного получения данных пользователя (c MockFactory)","tests.user","Sat Aug 16 19:38:40 GMT 2025","passed","Sat Aug 16 19:38:40 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","20","Тест удаления из избранного без аутентификации","tests.user","Sat Aug 16 19:38:41 GMT 2025","failed","Sat Aug 16 19:38:41 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","2","Тест неуспешного входа: Неверные логин и пароль (c MockFactory)","tests.auth","Sat Aug 16 19:38:40 GMT 2025","passed","Sat Aug 16 19:38:40 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверка получения списка запросов c моком.","4","Тест успешного получения списка всех запросов (c MockFactory)","tests.request","Sat Aug 16 19:38:40 GMT 2025","passed","Sat Aug 16 19:38:40 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
