"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение ответа 400 (мок) при: Неверный пароль","3","Тест неуспешного входа: Неверный пароль (c MockFactory)","tests.auth","Tue May 06 19:21:53 GMT 2025","passed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","78","Тест успешного получения данных пользователя","tests.user","Tue May 06 19:21:54 GMT 2025","failed","Tue May 06 19:21:55 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","55","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue May 06 19:21:53 GMT 2025","failed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение и валидацию данных профиля при мокированном ответе API.","4","Тест успешного получения данных пользователя (c MockFactory)","tests.user","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","106","Тест удаления из избранного без аутентификации","tests.user","Tue May 06 19:21:54 GMT 2025","failed","Tue May 06 19:21:55 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","44","Тест успешного добавления запроса в избранное","tests.user","Tue May 06 19:21:55 GMT 2025","failed","Tue May 06 19:21:55 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","107","Тест успешной авторизации пользователя","tests.auth","Tue May 06 19:21:53 GMT 2025","passed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения 401 при добавлении в избранное без аутентификации.","4","Тест добавления в избранное без аутентификации (c MockFactory)","tests.user","Tue May 06 19:21:55 GMT 2025","passed","Tue May 06 19:21:55 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверка получения 401 при удалении из избранного без аутентификации.","3","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверка получения 401 при запросе избранного без аутентификации.","3","Тест получения списка избранного без аутентификации (c MockFactory)","tests.user","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","67","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue May 06 19:21:53 GMT 2025","failed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем обработку ответа 401 при мокированном ответе API.","2","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","3","Тест успешной авторизации пользователя (c MockFactory)","tests.auth","Tue May 06 19:21:53 GMT 2025","passed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","171","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue May 06 19:21:52 GMT 2025","passed","Tue May 06 19:21:52 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка успешного вклада c моком.","4","Тест успешного внесения вклада (c MockFactory)","tests.request","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","38","Тест удаления несуществующего ID из избранного","tests.user","Tue May 06 19:21:55 GMT 2025","failed","Tue May 06 19:21:55 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка получения 404 для несуществующего запроса c моком.","3","Тест получения деталей несуществующего запроса (c MockFactory)","tests.request","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","57","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue May 06 19:21:53 GMT 2025","failed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","37","Тест получения списка избранного без аутентификации","tests.user","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","55","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Tue May 06 19:21:53 GMT 2025","failed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","77","Тест успешного получения деталей существующего запроса","tests.request","Tue May 06 19:21:54 GMT 2025","failed","Tue May 06 19:21:54 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем возможность внести вклад в существующий запрос.","53","Тест успешного внесения вклада в существующий запрос","tests.request","Tue May 06 19:21:54 GMT 2025","failed","Tue May 06 19:21:54 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка обработки 500 ошибки при получении списка запросов.","4","Тест ошибки сервера при получении списка запросов (c MockFactory)","tests.request","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","4","Тест неуспешного входа: Неверные логин и пароль (c MockFactory)","tests.auth","Tue May 06 19:21:53 GMT 2025","passed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","54","Тест внесения вклада в несуществующий запрос","tests.request","Tue May 06 19:21:54 GMT 2025","failed","Tue May 06 19:21:54 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка добавления в избранное c моком.","4","Тест успешного добавления в избранное (c MockFactory)","tests.user","Tue May 06 19:21:54 GMT 2025","passed","Tue May 06 19:21:54 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","53","Тест неуспешного входа: Отсутствует поле password","tests.auth","Tue May 06 19:21:53 GMT 2025","failed","Tue May 06 19:21:53 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","54","Тест успешного получения списка избранного","tests.user","Tue May 06 19:21:55 GMT 2025","passed","Tue May 06 19:21:55 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
