"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","79","Тест успешного получения деталей существующего запроса","tests.request","Tue Apr 22 02:20:28 GMT 2025","failed","Tue Apr 22 02:20:28 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","50","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Tue Apr 22 02:20:27 GMT 2025","passed","Tue Apr 22 02:20:27 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue Apr 22 02:20:28 GMT 2025","skipped","Tue Apr 22 02:20:28 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","37","Тест получения списка избранного без аутентификации","tests.user","Tue Apr 22 02:20:28 GMT 2025","passed","Tue Apr 22 02:20:28 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","128","Тест успешной авторизации пользователя","tests.auth","Tue Apr 22 02:20:26 GMT 2025","passed","Tue Apr 22 02:20:26 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем возможность внести вклад в существующий запрос.","70","Тест успешного внесения вклада в существующий запрос","tests.request","Tue Apr 22 02:20:28 GMT 2025","failed","Tue Apr 22 02:20:28 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","55","Тест получения данных пользователя без аутентификации","tests.user","Tue Apr 22 02:20:28 GMT 2025","failed","Tue Apr 22 02:20:28 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","63","Тест успешного получения данных пользователя","tests.user","Tue Apr 22 02:20:28 GMT 2025","failed","Tue Apr 22 02:20:28 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","39","Тест удаления из избранного без аутентификации","tests.user","Tue Apr 22 02:20:29 GMT 2025","failed","Tue Apr 22 02:20:29 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","61","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Tue Apr 22 02:20:27 GMT 2025","passed","Tue Apr 22 02:20:27 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","50","Тест неуспешного входа: Отсутствует поле login","tests.auth","Tue Apr 22 02:20:26 GMT 2025","failed","Tue Apr 22 02:20:26 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","106","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Tue Apr 22 02:20:27 GMT 2025","passed","Tue Apr 22 02:20:27 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","186","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue Apr 22 02:20:25 GMT 2025","passed","Tue Apr 22 02:20:26 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
