"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","57","Тест получения деталей запроса c некорректным ID","tests.request","Sun May 04 21:35:12 GMT 2025","failed","Sun May 04 21:35:12 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка получения 401 при запросе избранного без аутентификации.","2","Тест получения списка избранного без аутентификации (c MockFactory)","tests.user","Sun May 04 21:35:13 GMT 2025","passed","Sun May 04 21:35:13 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","21","Тест получения списка избранного без аутентификации","tests.user","Sun May 04 21:35:13 GMT 2025","passed","Sun May 04 21:35:13 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","54","Тест неуспешного входа: Пустое тело запроса","tests.auth","Sun May 04 21:35:11 GMT 2025","failed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","48","Тест получения данных пользователя без аутентификации","tests.user","Sun May 04 21:35:13 GMT 2025","failed","Sun May 04 21:35:13 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка получения 404 при вкладе в несуществующий запрос c моком.","6","Тест внесения вклада в несуществующий запрос (c MockFactory)","tests.request","Sun May 04 21:35:12 GMT 2025","passed","Sun May 04 21:35:12 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем обработку ответа 401 при мокированном ответе API.","5","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Sun May 04 21:35:13 GMT 2025","passed","Sun May 04 21:35:13 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","69","Тест удаления из избранного без аутентификации","tests.user","Sun May 04 21:35:13 GMT 2025","failed","Sun May 04 21:35:13 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","53","Тест неуспешного входа: Отсутствует поле password","tests.auth","Sun May 04 21:35:11 GMT 2025","failed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","3","Тест успешной авторизации пользователя (c MockFactory)","tests.auth","Sun May 04 21:35:12 GMT 2025","passed","Sun May 04 21:35:12 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","39","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Sun May 04 21:35:11 GMT 2025","passed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","57","Тест получения деталей несуществующего запроса","tests.request","Sun May 04 21:35:13 GMT 2025","failed","Sun May 04 21:35:13 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","108","Тест успешной авторизации пользователя","tests.auth","Sun May 04 21:35:12 GMT 2025","passed","Sun May 04 21:35:12 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","55","Тест неуспешного входа: Отсутствует поле login","tests.auth","Sun May 04 21:35:11 GMT 2025","failed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Sun May 04 21:35:12 GMT 2025","skipped","Sun May 04 21:35:12 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","153","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Sun May 04 21:35:10 GMT 2025","passed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения 401 при добавлении в избранное без аутентификации.","2","Тест добавления в избранное без аутентификации (c MockFactory)","tests.user","Sun May 04 21:35:13 GMT 2025","passed","Sun May 04 21:35:13 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","5","Тест неуспешного входа: Неверный пароль (c MockFactory)","tests.auth","Sun May 04 21:35:11 GMT 2025","passed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем ответ 500 при имитации серверной ошибки.","4","Тест серверной ошибки при авторизации (c MockFactory)","tests.auth","Sun May 04 21:35:11 GMT 2025","passed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","95","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Sun May 04 21:35:11 GMT 2025","passed","Sun May 04 21:35:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
